country,year,country_id,e_regiongeo,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_egaldem,v2x_liberal,v2xcl_rol,v2x_cspart,v2x_jucon,v2x_regime,gov_seatshare,rooduijn_government,rooduijn_government_senior,gov_popul_mean,gov_popul_weighted,gov_ideol_mean,gov_ideol_weighted,no_govparties,econ_right,econ_left,rooduijn,gov_popul_prime,president,ruth_populism,singleparty_gov,syst,evnt,evnttype,rights_sum,rights_crim,rights_ruleolaw,rights_political,rights_econ,rights_ind,rights_social,diff_rights_sum,diff_rights_crim,diff_rights_ruleolaw,diff_rights_political,diff_rights_econ,diff_rights_ind,diff_rights_social,diff_conterm,diff_judind,diff_hosterm,diff_judiciary,diff_executive,date,year_start,year_end,year_interval
Serbia,2015,198,3,0.429,0.348,0.295,0.346,0.741,0.909,0.669,0.574,1,80.80000000000001,NA,NA,0.6054999999999999,0.6672970297029702,NA,NA,2,NA,NA,NA,0.715,NA,NA,0,0,0,4,82,1,58,12,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Serbia,2016,198,3,0.416,0.329,0.277,0.335,0.713,0.903,0.669,0.54,1,64,NA,NA,0.6125,0.7658187499999999,-0.34750000000000003,0.6071562499999998,2,1,0,NA,0.853,NA,NA,0,0,0,4,82,1,58,12,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Serbia,2017,198,3,0.378,0.296,0.265,0.309,0.679,0.878,0.569,0.497,1,64,NA,NA,0.6125,0.7658187499999999,NA,NA,2,NA,NA,NA,0.853,NA,NA,0,0,0,4,82,1,58,12,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Serbia,2018,198,3,0.363,0.292,0.246,0.308,0.692,0.854,0.564,0.57,1,64,NA,NA,0.6125,0.7658187499999999,NA,NA,2,NA,NA,NA,0.853,NA,NA,0,0,0,4,82,1,58,12,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Serbia,2019,198,3,0.367,0.288,0.225,0.321,0.673,0.881,0.595,0.527,1,64,NA,NA,0.6125,0.7658187499999999,NA,NA,2,NA,NA,NA,0.853,NA,NA,0,0,0,4,82,1,58,12,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Serbia,2020,198,3,0.357,0.251,0.207,0.31,0.576,0.862,0.579,0.501,1,64,NA,NA,0.6125,0.7658187499999999,NA,NA,2,NA,NA,NA,0.853,NA,NA,0,0,0,4,82,1,58,12,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Serbia,2021,198,3,0.348,0.243,0.198,0.306,0.565,0.86,0.579,0.517,1,64,NA,NA,0.6125,0.7658187499999999,NA,NA,2,NA,NA,NA,0.853,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
Slovakia,1993,201,4,0.76,0.642,0.47,0.582,0.843,0.929,0.745,0.819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1993-01-01,1992-07-01,1993-07-01,1992-07-01 UTC--1993-07-01 UTC
Slovakia,1994,201,4,0.715,0.551,0.402,0.541,0.748,0.906,0.713,0.742,2,55.400000000000006,Populist,Non-Populist,0.5660000000000001,0.5038772563176895,-0.7060000000000001,-0.3740324909747292,3,0,1,0,0.449,Meciar,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1994-01-01,1993-07-01,1994-07-01,1993-07-01 UTC--1994-07-01 UTC
Slovakia,1995,201,4,0.713,0.548,0.402,0.542,0.747,0.906,0.713,0.732,2,55.400000000000006,Populist,Non-Populist,0.5660000000000001,0.5038772563176895,NA,NA,3,NA,NA,NA,0.449,Meciar,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Slovakia,1996,201,4,0.713,0.548,0.402,0.542,0.744,0.899,0.713,0.732,2,55.400000000000006,Populist,Non-Populist,0.5660000000000001,0.5038772563176895,NA,NA,3,NA,NA,NA,0.449,Meciar,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Slovakia,1997,201,4,0.713,0.548,0.402,0.542,0.745,0.906,0.713,0.732,2,55.400000000000006,Populist,Non-Populist,0.5660000000000001,0.5038772563176895,NA,NA,3,NA,NA,NA,0.449,Meciar,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Slovakia,1998,201,4,0.777,0.641,0.5,0.594,0.817,0.919,0.765,0.845,2,55.400000000000006,Populist,Non-Populist,0.192625,0.5038772563176895,-0.19612499999999997,NA,8,NA,NA,0,0.091,Dzurinda,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Slovakia,1999,201,4,0.85,0.755,0.698,0.654,0.888,0.944,0.841,0.888,3,55.400000000000006,Populist,Non-Populist,0.192625,0.5038772563176895,NA,NA,8,NA,NA,NA,0.091,Dzurinda,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Slovakia,2000,201,4,0.854,0.758,0.702,0.705,0.888,0.944,0.841,0.888,3,55.400000000000006,Populist,Non-Populist,0.192625,0.5038772563176895,NA,NA,8,NA,NA,NA,0.091,Dzurinda,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Slovakia,2001,201,4,0.854,0.758,0.702,0.705,0.888,0.944,0.841,0.888,3,55.400000000000006,Populist,Non-Populist,0.192625,0.5038772563176895,NA,NA,8,NA,NA,NA,0.091,Dzurinda,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Slovakia,2002,201,4,0.853,0.758,0.701,0.704,0.888,0.944,0.769,0.888,3,52,Populist,Non-Populist,0.17275000000000001,0.15655576923076925,1.15375,1.2189134615384616,4,1,0,0,0.099,Dzurinda,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
Slovakia,2003,201,4,0.852,0.759,0.707,0.701,0.891,0.953,0.769,0.888,3,52,Populist,Non-Populist,0.17275000000000001,0.15655576923076925,NA,NA,4,NA,NA,NA,0.099,Dzurinda,Non-Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-01,2002-07-01,2003-07-01,2002-07-01 UTC--2003-07-01 UTC
Slovakia,2004,201,4,0.853,0.76,0.708,0.701,0.891,0.953,0.769,0.888,3,52,Populist,Non-Populist,0.17275000000000001,0.15655576923076925,NA,NA,4,NA,NA,NA,0.099,Dzurinda,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2004-01-01,2003-07-01,2004-06-30,2003-07-01 UTC--2004-06-30 UTC
Slovakia,2005,201,4,0.853,0.76,0.709,0.701,0.891,0.953,0.769,0.888,3,52,Populist,Non-Populist,0.17275000000000001,0.15655576923076925,NA,NA,4,NA,NA,NA,0.099,Dzurinda,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,2004-07-01,2005-07-01,2004-07-01 UTC--2005-07-01 UTC
Slovakia,2006,201,4,0.824,0.731,0.665,0.676,0.891,0.953,0.728,0.888,3,56.599999999999994,Populist,Populist,0.5246666666666666,0.5442155477031801,0.10133333333333334,-0.31616254416961126,3,0,1,1,0.568,Fico,Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-01,2005-07-01,2006-07-01,2005-07-01 UTC--2006-07-01 UTC
Slovakia,2007,201,4,0.835,0.738,0.661,0.686,0.885,0.948,0.721,0.88,3,56.599999999999994,Populist,Populist,0.5246666666666666,0.5442155477031801,NA,NA,3,NA,NA,NA,0.568,Fico,Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,2006-07-01,2007-07-01,2006-07-01 UTC--2007-07-01 UTC
Slovakia,2008,201,4,0.841,0.741,0.664,0.69,0.883,0.948,0.73,0.87,3,56.599999999999994,Populist,Populist,0.5246666666666666,0.5442155477031801,NA,NA,3,NA,NA,NA,0.568,Fico,Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,2007-07-01,2008-06-30,2007-07-01 UTC--2008-06-30 UTC
Slovakia,2009,201,4,0.843,0.744,0.666,0.69,0.882,0.944,0.73,0.87,3,56.599999999999994,Populist,Populist,0.5246666666666666,0.5442155477031801,NA,NA,3,NA,NA,NA,0.568,Fico,Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2009-01-01,2008-07-01,2009-07-01,2008-07-01 UTC--2009-07-01 UTC
Slovakia,2010,201,4,0.858,0.76,0.736,0.709,0.886,0.959,0.779,0.868,3,52.7,Non-Populist,Non-Populist,0.15375,0.1582011385199241,1.39025,1.4522751423149902,4,1,0,0,0.085,Radicova,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-01,2009-07-01,2010-07-01,2009-07-01 UTC--2010-07-01 UTC
Slovakia,2011,201,4,0.86,0.765,0.74,0.714,0.885,0.96,0.79,0.863,3,52.7,Non-Populist,Non-Populist,0.15375,0.1582011385199241,NA,NA,4,NA,NA,NA,0.085,Radicova,Non-Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,2010-07-01,2011-07-01,2010-07-01 UTC--2011-07-01 UTC
Slovakia,2012,201,4,0.848,0.746,0.698,0.7,0.875,0.952,0.826,0.854,3,55.3,Non-Populist,Non-Populist,0.528,0.528,-1.226,-1.226,1,0,1,0,0.528,Fico,Populist,1,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-01,2011-07-01,2012-06-30,2011-07-01 UTC--2012-06-30 UTC
Slovakia,2013,201,4,0.838,0.73,0.656,0.684,0.871,0.941,0.817,0.854,3,55.3,Non-Populist,Non-Populist,0.528,0.528,NA,NA,1,NA,NA,NA,0.528,Fico,Populist,1,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2013-01-01,2012-07-01,2013-07-01,2012-07-01 UTC--2013-07-01 UTC
Slovakia,2014,201,4,0.842,0.735,0.659,0.686,0.87,0.941,0.817,0.852,3,55.3,Non-Populist,Non-Populist,0.528,0.528,NA,NA,1,NA,NA,NA,0.528,Fico,Populist,1,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-01,2013-07-01,2014-07-01,2013-07-01 UTC--2014-07-01 UTC
Slovakia,2015,201,4,0.845,0.736,0.651,0.692,0.865,0.941,0.816,0.84,3,55.3,Non-Populist,Non-Populist,0.528,0.528,NA,NA,1,NA,NA,NA,0.528,Fico,Populist,1,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Slovakia,2016,201,4,0.844,0.736,0.651,0.688,0.868,0.938,0.816,0.846,3,56.7,Populist,Non-Populist,0.30875,0.34655555555555556,0.28900000000000003,-0.37366666666666665,4,0,1,0,0.374,Fico,Populist,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Slovakia,2017,201,4,0.838,0.731,0.645,0.675,0.868,0.936,0.756,0.859,3,56.7,Populist,Non-Populist,0.30875,0.34655555555555556,NA,NA,4,NA,NA,NA,0.374,Fico,Populist,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Slovakia,2018,201,4,0.815,0.708,0.634,0.651,0.867,0.926,0.775,0.853,3,56.7,Populist,Non-Populist,0.30875,0.34655555555555556,NA,NA,4,NA,NA,NA,0.374,Fico,NA,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Slovakia,2019,201,4,0.843,0.748,0.669,0.68,0.887,0.925,0.775,0.87,3,56.7,Populist,Non-Populist,0.30875,0.34655555555555556,NA,NA,4,NA,NA,NA,0.374,NA,NA,0,0,1,1,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Slovakia,2020,201,4,0.851,0.776,0.683,0.676,0.917,0.921,0.782,0.926,3,56.7,Populist,Non-Populist,0.30875,0.34655555555555556,NA,NA,4,NA,NA,NA,0.374,NA,NA,0,0,0,4,69,0,47,10,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Slovakia,2021,201,4,0.856,0.778,0.682,0.696,0.916,0.924,0.782,0.918,3,56.7,Populist,Non-Populist,0.30875,0.34655555555555556,NA,NA,4,NA,NA,NA,0.374,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
Slovenia,1990,202,3,0.631,0.52,0.472,0.556,0.793,0.928,0.652,0.8,2,55.1,Populist,Non-Populist,0.421,0.42660798548094375,0.19100000000000003,0.3013974591651543,5,0,1,0,0.433,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-01-01,1990-01-01,1990-07-01,1989-07-01 UTC--1990-07-01 UTC
Slovenia,1991,202,3,0.821,0.725,0.692,0.732,0.887,0.947,0.812,0.872,3,55.1,Populist,Non-Populist,0.421,0.42660798548094375,NA,NA,5,NA,NA,NA,0.433,NA,NA,0,1,1,3,68,0,47,11,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991-01-01,1990-07-01,1991-07-01,1990-07-01 UTC--1991-07-01 UTC
Slovenia,1992,202,3,0.852,0.771,0.768,0.763,0.911,0.96,0.83,0.898,3,63.4,Populist,Non-Populist,0.25175000000000003,0.23584700315457413,-0.5795,-0.5556167192429022,4,0,1,0,0.13,NA,NA,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1992-01-01,1991-07-01,1992-06-30,1991-07-01 UTC--1992-06-30 UTC
Slovenia,1993,202,3,0.846,0.764,0.752,0.763,0.912,0.96,0.83,0.901,3,63.4,Populist,Non-Populist,0.25175000000000003,0.23584700315457413,NA,NA,4,NA,NA,NA,0.13,NA,NA,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1993-01-01,1992-07-01,1993-07-01,1992-07-01 UTC--1993-07-01 UTC
Slovenia,1994,202,3,0.852,0.771,0.755,0.768,0.912,0.96,0.83,0.901,3,63.4,Populist,Non-Populist,0.25175000000000003,0.23584700315457413,NA,NA,4,NA,NA,NA,0.13,Drnovsek,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1994-01-01,1993-07-01,1994-07-01,1993-07-01 UTC--1994-07-01 UTC
Slovenia,1995,202,3,0.847,0.766,0.764,0.764,0.912,0.96,0.842,0.901,3,63.4,Populist,Non-Populist,0.25175000000000003,0.23584700315457413,NA,NA,4,NA,NA,NA,0.13,Drnovsek,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1995-01-01,1994-07-01,1995-07-01,1994-07-01 UTC--1995-07-01 UTC
Slovenia,1996,202,3,0.855,0.774,0.765,0.772,0.909,0.96,0.842,0.901,3,48.900000000000006,Non-Populist,Non-Populist,0.3015,0.27580981595092025,0.36000000000000004,0.24504498977505107,2,0,1,0,0.114,Drnovsek,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1996-01-01,1995-07-01,1996-06-30,1995-07-01 UTC--1996-06-30 UTC
Slovenia,1997,202,3,0.846,0.769,0.755,0.764,0.914,0.964,0.842,0.901,3,48.900000000000006,Non-Populist,Non-Populist,0.3015,0.27580981595092025,NA,NA,2,NA,NA,NA,0.114,Drnovsek,Non-Populist,0,0,1,1,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1997-01-01,1996-07-01,1997-07-01,1996-07-01 UTC--1997-07-01 UTC
Slovenia,1998,202,3,0.841,0.766,0.761,0.76,0.918,0.964,0.842,0.901,3,48.900000000000006,Non-Populist,Non-Populist,0.3015,0.27580981595092025,NA,NA,2,NA,NA,NA,0.114,Drnovsek,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-01,1997-07-01,1998-07-01,1997-07-01 UTC--1998-07-01 UTC
Slovenia,1999,202,3,0.841,0.765,0.761,0.758,0.92,0.964,0.842,0.901,3,48.900000000000006,Non-Populist,Non-Populist,0.3015,0.27580981595092025,NA,NA,2,NA,NA,NA,0.114,Drnovsek,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1999-01-01,1998-07-01,1999-07-01,1998-07-01 UTC--1999-07-01 UTC
Slovenia,2000,202,3,0.845,0.759,0.774,0.762,0.904,0.964,0.842,0.853,3,64.39999999999999,Populist,Non-Populist,0.32075,0.23460559006211182,-0.73975,-0.5356397515527951,4,0,1,0,0.147,Drnovsek,Non-Populist,0,0,1,1,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2000-01-01,1999-07-01,2000-06-30,1999-07-01 UTC--2000-06-30 UTC
Slovenia,2001,202,3,0.826,0.743,0.769,0.745,0.905,0.964,0.842,0.853,3,64.39999999999999,Populist,Non-Populist,0.32075,0.23460559006211182,NA,NA,4,NA,NA,NA,0.147,Drnovsek,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2001-01-01,2000-07-01,2001-07-01,2000-07-01 UTC--2001-07-01 UTC
Slovenia,2002,202,3,0.85,0.765,0.791,0.767,0.903,0.964,0.842,0.853,3,64.39999999999999,Populist,Non-Populist,0.32075,0.23460559006211182,NA,NA,4,NA,NA,NA,0.147,Rop,Non-Populist,0,0,0,4,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2002-01-01,2001-07-01,2002-07-01,2001-07-01 UTC--2002-07-01 UTC
Slovenia,2003,202,3,0.847,0.76,0.789,0.76,0.901,0.964,0.842,0.838,3,64.39999999999999,Populist,Non-Populist,0.32075,0.23460559006211182,NA,NA,4,NA,NA,NA,0.147,Rop,Non-Populist,0,0,1,1,68,0,47,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-01,2002-07-01,2003-07-01,2002-07-01 UTC--2003-07-01 UTC
Slovenia,2004,202,3,0.828,0.74,0.749,0.737,0.902,0.964,0.842,0.832,3,50,Populist,Populist,0.569,0.662148,1.5546666666666666,1.730304,3,1,0,1,0.767,Jansa,Non-Populist,0,0,1,1,69,0,48,11,5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,2004-01-01,2003-07-01,2004-06-30,2003-07-01 UTC--2004-06-30 UTC
Slovenia,2005,202,3,0.828,0.739,0.705,0.735,0.9,0.964,0.842,0.836,3,50,Populist,Populist,0.569,0.662148,NA,NA,3,NA,NA,NA,0.767,Jansa,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,2004-07-01,2005-07-01,2004-07-01 UTC--2005-07-01 UTC
Slovenia,2006,202,3,0.83,0.742,0.721,0.736,0.9,0.964,0.842,0.836,3,50,Populist,Populist,0.569,0.662148,NA,NA,3,NA,NA,NA,0.767,Jansa,Non-Populist,0,0,1,1,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-01,2005-07-01,2006-07-01,2005-07-01 UTC--2006-07-01 UTC
Slovenia,2007,202,3,0.83,0.744,0.713,0.738,0.9,0.964,0.842,0.836,3,50,Populist,Populist,0.569,0.662148,NA,NA,3,NA,NA,NA,0.767,Jansa,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,2006-07-01,2007-07-01,2006-07-01 UTC--2007-07-01 UTC
Slovenia,2008,202,3,0.832,0.745,0.699,0.738,0.902,0.964,0.847,0.84,3,55.6,Populist,Populist,0.27,0.3269424460431655,-0.92775,-1.2172122302158275,4,0,1,1,0.392,Pahor,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,2007-07-01,2008-06-30,2007-07-01 UTC--2008-06-30 UTC
Slovenia,2009,202,3,0.878,0.8,0.786,0.783,0.913,0.965,0.918,0.867,3,55.6,Populist,Populist,0.27,0.3269424460431655,NA,NA,4,NA,NA,NA,0.392,Pahor,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2009-01-01,2008-07-01,2009-07-01,2008-07-01 UTC--2009-07-01 UTC
Slovenia,2010,202,3,0.872,0.798,0.785,0.787,0.922,0.969,0.937,0.881,3,55.6,Populist,Populist,0.27,0.3269424460431655,NA,NA,4,NA,NA,NA,0.392,Pahor,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-01-01,2009-07-01,2010-07-01,2009-07-01 UTC--2010-07-01 UTC
Slovenia,2011,202,3,0.862,0.791,0.762,0.776,0.925,0.969,0.879,0.881,3,51.2,Populist,Populist,0.47175,0.5930449218749999,0.89775,1.5992089843749997,4,1,0,1,0.781,Pahor,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,2010-07-01,2011-07-01,2010-07-01 UTC--2011-07-01 UTC
Slovenia,2012,202,3,0.85,0.774,0.697,0.76,0.919,0.967,0.914,0.866,3,51.2,Populist,Populist,0.47175,0.5930449218749999,NA,NA,4,NA,NA,NA,0.781,Jansa,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-01,2011-07-01,2012-06-30,2011-07-01 UTC--2012-06-30 UTC
Slovenia,2013,202,3,0.859,0.784,0.718,0.773,0.919,0.965,0.91,0.872,3,51.2,Populist,Populist,0.47175,0.5930449218749999,NA,NA,4,NA,NA,NA,0.781,Bratusek,Non-Populist,0,0,1,1,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2013-01-01,2012-07-01,2013-07-01,2012-07-01 UTC--2013-07-01 UTC
Slovenia,2014,202,3,0.865,0.797,0.764,0.78,0.931,0.966,0.904,0.888,3,57.8,Populist,Non-Populist,0.28300000000000003,0.23972837370242217,-1.0130000000000001,-0.5103062283737024,3,0,1,0,0.196,Cerar,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-01,2013-07-01,2014-07-01,2013-07-01 UTC--2014-07-01 UTC
Slovenia,2015,202,3,0.877,0.809,0.792,0.787,0.932,0.965,0.89,0.886,3,57.8,Populist,Non-Populist,0.28300000000000003,0.23972837370242217,NA,NA,3,NA,NA,NA,0.196,Cerar,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-01,2014-07-01,2015-07-01,2014-07-01 UTC--2015-07-01 UTC
Slovenia,2016,202,3,0.863,0.797,0.791,0.77,0.933,0.967,0.903,0.886,3,57.8,Populist,Non-Populist,0.28300000000000003,0.23972837370242217,NA,NA,3,NA,NA,NA,0.196,Cerar,Non-Populist,0,0,1,1,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01,2015-07-01,2016-06-30,2015-07-01 UTC--2016-06-30 UTC
Slovenia,2017,202,3,0.842,0.775,0.743,0.742,0.934,0.964,0.866,0.896,3,57.8,Populist,Non-Populist,0.28300000000000003,0.23972837370242217,NA,NA,3,NA,NA,NA,0.196,Cerar,Non-Populist,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,2016-07-01,2017-07-01,2016-07-01 UTC--2017-07-01 UTC
Slovenia,2018,202,3,0.835,0.766,0.751,0.739,0.93,0.964,0.856,0.896,3,52.2,Populist,Populist,0.3564,0.3723141762452107,-0.715,-0.780199233716475,5,0,1,1,0.455,Cerar,NA,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,2017-07-01,2018-07-01,2017-07-01 UTC--2018-07-01 UTC
Slovenia,2019,202,3,0.803,0.736,0.692,0.704,0.931,0.962,0.873,0.899,3,52.2,Populist,Populist,0.3564,0.3723141762452107,NA,NA,5,NA,NA,NA,0.455,NA,NA,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,2018-07-01,2019-07-01,2018-07-01 UTC--2019-07-01 UTC
Slovenia,2020,202,3,0.749,0.646,0.572,0.602,0.869,0.926,0.795,0.79,2,52.2,Populist,Populist,0.3564,0.3723141762452107,NA,NA,5,NA,NA,NA,0.455,NA,NA,0,0,0,4,69,0,48,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,2019-07-01,2020-06-30,2019-07-01 UTC--2020-06-30 UTC
Slovenia,2021,202,3,0.702,0.599,0.506,0.563,0.857,0.911,0.784,0.801,2,52.2,Populist,Populist,0.3564,0.3723141762452107,NA,NA,5,NA,NA,NA,0.455,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01,2020-07-01,2020-12-31,2020-07-01 UTC--2021-07-01 UTC
